person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,RENT,OWN,MORTGAGE,OTHER,PERSONAL,EDUCATION,MEDICAL,VENTURE,HOMEIMPROVEMENT,DEBTCONSOLIDATION,age_category
0.5263157894736843,0,1,0.6300349199828201,0.2777777777777778,0.7760532150776053,0.2166549047282993,0.43243243243243246,0.3846153846153847,0.24363636363636387,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.894736842105263,1,1,0.15570204104498514,0.8333333333333333,0.35476718403547675,0.2166549047282993,0.7027027027027027,0.2676564852391043,0.76,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.5263157894736843,1,0,0.35947041138354097,0.5,0.19955654101995568,0.16160903316866615,0.21621621621621623,0.3846153846153847,0.014545454545454639,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.1578947368421053,0,0,0.48164055448699994,0.16666666666666666,0.6011529933481152,0.6182074805928016,0.43243243243243246,0.15384615384615385,0.24363636363636387,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.631578947368421,1,3,0.927508356519953,0.38888888888888884,0.3617668251260706,0.2166549047282993,0.48648648648648646,0.3846153846153847,0.6545454545454545,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
0.8421052631578947,0,3,0.3517021157401356,0.611111111111111,0.3325942350332594,0.39449541284403666,0.3243243243243243,0.9230769230769232,0.45818181818181825,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
0.6842105263157894,0,1,0.1806751196678556,0.7777777777777777,0.10962305986696232,0.37332392378263946,0.21621621621621623,0.46153846153846156,0.6509090909090911,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.5263157894736843,0,3,0.9269668166794272,0.5,0.35476718403547675,0.5236414961185604,0.13513513513513514,0.23076923076923078,0.49454545454545484,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.10526315789473695,0,2,0.4784099892314492,0.0,0.5099778270509977,0.5017642907551164,0.3783783783783784,0.07692307692307693,0.28727272727272735,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.8421052631578947,0,4,0.4447598239684289,0.8333333333333333,0.3325942350332594,0.13196894848271,0.2702702702702703,0.8461538461538461,0.7927272727272727,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
0.6842105263157894,0,4,0.3147031179000704,0.6666666666666666,0.6164079822616407,0.4940014114326041,0.6756756756756757,0.6153846153846154,0.8181818181818181,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.1578947368421053,1,1,0.3183694048663891,0.05555555555555555,0.27937915742793795,0.07904022582921666,0.2972972972972973,0.15384615384615385,0.2763636363636366,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.4736842105263157,1,2,0.39125580866047766,0.2777777777777778,0.3617668251260706,0.8736767819336627,0.16216216216216214,0.46153846153846156,0.5745454545454545,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.4736842105263157,0,1,0.038990868517861474,0.4444444444444444,0.08847006651884701,0.3225123500352859,0.4594594594594595,0.3846153846153847,0.5745454545454545,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.42105263157894735,0,2,0.55352841216784,0.5,0.9090909090909091,0.4191954834156669,0.5945945945945946,0.3846153846153847,0.5563636363636364,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.21052631578947367,1,0,0.13565884234966047,0.2777777777777778,0.42128603104212864,0.23147494707127736,0.918918918918919,0.0,0.13090909090909109,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.26315789473684204,0,0,0.3134830971099202,0.05555555555555555,0.11086474501108647,0.27522935779816515,0.13513513513513514,0.15384615384615385,0.6072727272727272,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.4736842105263157,0,3,0.2847939347537861,0.2777777777777778,0.15521064301552107,0.5003528581510233,0.1891891891891892,0.46153846153846156,0.4218181818181821,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.368421052631579,1,2,0.4259428706591225,0.4444444444444444,0.46044345898004435,0.20042342978122796,0.3783783783783784,0.15384615384615385,0.45818181818181825,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.3157894736842104,1,1,0.39761473486333904,0.2222222222222222,0.7760532150776053,0.7466478475652788,0.6756756756756757,0.0,0.4727272727272729,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.6842105263157894,0,1,0.6472708259416258,0.611111111111111,0.5560088691796008,0.2173606210303458,0.3243243243243243,0.3846153846153847,0.6981818181818185,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.26315789473684204,0,1,0.3571424125288666,0.16666666666666666,0.5099778270509977,0.8009880028228652,0.48648648648648646,0.0,0.38181818181818206,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.26315789473684204,1,0,0.4426434613732704,0.05555555555555555,0.6430155210643015,0.569513055751588,0.5135135135135135,0.0,0.45818181818181825,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.1578947368421053,1,0,0.4558894013806154,0.0,0.28824833702882485,0.17360621030345802,0.24324324324324323,0.15384615384615385,0.6000000000000003,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.05263157894736836,1,0,0.7034540282472161,0.05555555555555555,0.2527716186252772,0.2166549047282993,0.13513513513513514,0.15384615384615385,0.2727272727272727,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.1578947368421053,1,1,0.47850335816947087,0.0,0.15521064301552107,0.39449541284403666,0.13513513513513514,0.15384615384615385,0.7018181818181819,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.4736842105263157,1,2,0.4041381113331217,0.3333333333333333,0.35698447893569846,0.1524347212420607,0.3243243243243243,0.46153846153846156,0.5963636363636364,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.10526315789473695,1,2,0.14121740645988562,0.0,0.19068736141906872,0.36908962597036,0.43243243243243246,0.0,0.4952139679869678,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.7368421052631577,1,1,0.6006672766770618,0.6666666666666666,0.42128603104212864,0.37332392378263946,0.2702702702702703,0.7692307692307693,0.42545454545454553,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.05263157894736836,0,2,0.0011577748314690675,0.0,0.04878048780487805,0.6485532815808045,0.5405405405405406,0.07692307692307693,0.4952139679869678,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.3157894736842104,1,1,0.553690251660411,0.0,0.7317073170731707,0.5271700776287933,0.48648648648648646,0.23076923076923078,0.4763636363636363,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5789473684210527,1,0,0.23238283754427247,0.4444444444444444,0.31042128603104213,0.6923076923076924,0.4594594594594595,0.3076923076923077,0.6181818181818184,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
0.42105263157894735,1,0,0.35780844428675473,0.16666666666666666,0.42128603104212864,0.7635850388143967,0.4054054054054054,0.46153846153846156,0.6000000000000003,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.26315789473684204,1,0,0.405252313993514,0.2222222222222222,0.42128603104212864,0.3486238532110092,0.3783783783783784,0.15384615384615385,0.4952139679869678,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.1578947368421053,0,3,0.40442444274305495,0.0,0.6430155210643015,0.36908962597036,0.5675675675675675,0.07692307692307693,0.6072727272727272,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9999999999999998,1,1,0.5186768999022738,1.0,0.31042128603104213,0.46859562455892734,0.21621621621621623,1.0,0.5381818181818183,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
0.1578947368421053,0,2,0.7254019532781835,0.0,0.6648337028824833,0.32462949894142556,0.3243243243243243,0.15384615384615385,0.45818181818181825,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.21052631578947367,1,0,0.36810392585261403,0.0,0.376940133037694,0.5257586450247,0.35135135135135137,0.15384615384615385,0.20727272727272728,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9999999999999998,1,0,0.1804883817918122,1.0,0.4326385809312639,0.2978122794636556,0.7567567567567568,1.0,0.5345454545454544,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.368421052631579,0,1,0.34412678256864176,0.3333333333333333,0.9955654101995566,0.569513055751588,0.9729729729729729,0.5384615384615384,0.31272727272727274,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.42105263157894735,1,1,0.5393425581844099,0.4444444444444444,0.5099778270509977,0.8136908962597037,0.35135135135135137,0.3846153846153847,0.7963636363636366,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8421052631578947,1,2,0.34393382009673024,0.6666666666666666,0.28824833702882485,0.5949188426252646,0.2972972972972973,0.9230769230769232,0.22909090909090923,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
0.26315789473684204,0,2,0.22754632655474843,0.1111111111111111,0.22172949002217296,0.3853211009174312,0.3243243243243243,0.07692307692307693,0.5745454545454545,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.3157894736842104,0,0,0.6645254056880358,0.1111111111111111,0.022172949002217293,0.24841213832039521,0.02702702702702703,0.15384615384615385,0.4472727272727275,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.368421052631579,1,0,0.39125580866047766,0.2222222222222222,0.8647450110864745,0.5236414961185604,0.2972972972972973,0.3076923076923077,0.6363636363636365,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5263157894736843,0,1,0.3304388962546607,0.611111111111111,0.24390243902439024,0.02611150317572336,0.2702702702702703,0.3846153846153847,0.509090909090909,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.10526315789473695,1,1,0.11678586767754105,0.0,0.07095343680709534,0.3225123500352859,0.21621621621621623,0.15384615384615385,0.3781818181818182,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.9999999999999998,0,1,0.15910067038897502,0.8888888888888888,0.19068736141906872,0.22371206774876495,0.3783783783783784,0.2676564852391043,0.6109090909090911,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.10526315789473695,1,2,0.6276757981488053,0.0,0.687361419068736,0.043048694424841216,0.4054054054054054,0.07692307692307693,0.10909090909090913,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7368421052631577,0,3,0.5841720976265616,0.4444444444444444,0.3617668251260706,0.17501764290755117,0.7837837837837837,0.46153846153846156,0.6618181818181819,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.21052631578947367,1,2,0.39125580866047766,0.0,0.19955654101995568,0.12067748764996467,0.05405405405405406,0.0,0.2509090909090912,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.21052631578947367,1,0,0.4038580045190566,0.16666666666666666,0.376940133037694,0.429075511644319,0.3243243243243243,0.15384615384615385,0.5345454545454544,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.21052631578947367,0,3,0.3650289754937661,0.16666666666666666,0.3617668251260706,0.39449541284403666,0.36474638955658484,0.15384615384615385,0.6000000000000003,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.4736842105263157,1,2,0.37587844609188753,0.2777777777777778,0.5986696230598669,0.4777699364855328,0.5405405405405406,0.3846153846153847,0.25454545454545463,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.10526315789473695,0,0,0.2395411227926027,0.0,0.24390243902439024,0.1474947071277346,0.35135135135135137,0.15384615384615385,0.25454545454545463,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.26315789473684204,0,1,0.39125580866047766,0.0,0.3617668251260706,0.14608327452364156,0.4054054054054054,0.15384615384615385,0.6109090909090911,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.10526315789473695,0,1,0.21707033170871382,0.0,0.24390243902439024,0.14608327452364156,0.3783783783783784,0.15384615384615385,0.6509090909090911,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.42105263157894735,1,2,0.21849576416251176,0.1111111111111111,0.08425720620842572,0.13196894848271,0.16216216216216214,0.5384615384615384,0.33818181818181814,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.368421052631579,1,1,0.3768557076431813,0.16666666666666666,0.11086474501108647,0.4523641496118561,0.10810810810810811,0.5384615384615384,0.530909090909091,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.894736842105263,0,0,0.5969574175396662,1.0,0.24390243902439024,0.11926605504587162,0.16216216216216214,0.2676564852391043,0.6872727272727273,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
0.5789473684210527,0,2,0.39125580866047766,0.3333333333333333,0.3271840354767184,0.025405786873676783,0.02702702702702703,0.46153846153846156,0.76,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.26315789473684204,0,3,0.3841945061716868,0.1111111111111111,0.5099778270509977,0.697953422724065,0.4594594594594595,0.15384615384615385,0.20727272727272728,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.1578947368421053,0,0,0.5098379737695531,0.0,0.5099778270509977,0.4311926605504587,0.35135135135135137,0.07692307692307693,0.4545454545454548,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.42105263157894735,0,2,0.4775323212140452,0.5555555555555556,0.19955654101995568,0.4438955539872972,0.16216216216216214,0.46153846153846156,0.6981818181818185,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.21052631578947367,0,0,0.7025265634628672,0.16666666666666666,0.18181818181818182,0.2166549047282993,0.10810810810810811,0.0,0.6654545454545457,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5789473684210527,0,0,0.1672175434009947,0.5555555555555556,0.09312638580931264,0.32886379675370503,0.1891891891891892,0.3846153846153847,0.5854545454545457,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
0.26315789473684204,1,0,0.044580555607427186,0.05555555555555555,0.11086474501108647,0.39449541284403666,0.5405405405405406,0.07692307692307693,0.24,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5263157894736843,1,0,0.4411059861938464,0.5555555555555556,0.3617668251260706,0.17501764290755117,0.8108108108108107,0.23076923076923078,0.5163636363636364,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.26315789473684204,0,2,0.7032548411794365,0.2222222222222222,0.5986696230598669,0.28087508821453777,0.3243243243243243,0.07692307692307693,0.5454545454545456,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.05263157894736836,0,2,0.42145493703821285,0.0,0.19955654101995568,0.5017642907551164,0.1891891891891892,0.07692307692307693,0.37454545454545474,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.10526315789473695,1,2,0.187347886438473,0.0,0.42128603104212864,0.5158786167960481,0.7027027027027027,0.15384615384615385,0.5600000000000003,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.05263157894736836,1,0,0.38184160893354,0.1111111111111111,0.6164079822616407,0.39449541284403666,0.5675675675675675,0.0,0.22181818181818191,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.1578947368421053,0,1,0.40391402588186964,0.0,0.376940133037694,0.5779816513761468,0.3243243243243243,0.15384615384615385,0.5854545454545457,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.4736842105263157,0,1,0.1723403858004519,0.16666666666666666,0.4545454545454546,0.1474947071277346,0.8108108108108107,0.6153846153846154,0.49090909090909096,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.26315789473684204,1,2,0.39125580866047766,0.3333333333333333,0.5188026607538803,0.2709950599858857,0.1891891891891892,0.15384615384615385,0.5200000000000002,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.8421052631578947,0,2,0.5494513018742259,0.5555555555555556,0.42128603104212864,0.043048694424841216,0.2702702702702703,0.9230769230769232,0.8800000000000001,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
0.4736842105263157,1,0,0.12559367083092132,0.4444444444444444,0.24390243902439024,0.4523641496118561,0.5675675675675675,0.5384615384615384,0.570909090909091,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.3607461262705489,1,0,0.8707089192234195,0.2577384436844646,0.3835920177383592,0.043048694424841216,0.16216216216216214,0.7692307692307693,0.40000000000000013,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.631578947368421,1,1,0.09880923481042993,0.4444444444444444,0.19955654101995568,0.3225123500352859,0.5675675675675675,0.3076923076923077,0.4872727272727275,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.26315789473684204,0,0,0.2683672262578352,0.38888888888888884,0.42128603104212864,0.5342272406492591,0.5405405405405406,0.0,0.4763636363636363,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.631578947368421,1,3,0.302758118429161,0.5555555555555556,0.19955654101995568,0.7678193366266762,0.24324324324324323,0.3846153846153847,0.7018181818181819,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
0.5263157894736843,1,1,0.19497924097277985,0.4444444444444444,0.3617668251260706,0.40225829216654907,0.36474638955658484,0.23076923076923078,0.6290909090909091,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.10526315789473695,0,3,0.19544608566288835,0.0,0.11086474501108647,0.11079745942131264,0.21621621621621623,0.15384615384615385,0.5636363636363637,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.21052631578947367,1,1,0.25762357378947176,0.0,0.022172949002217293,0.14608327452364156,0.05405405405405406,0.07692307692307693,0.6181818181818184,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.21052631578947367,1,0,0.5554082401200102,0.05555555555555555,0.5099778270509977,0.5779816513761468,0.3243243243243243,0.07692307692307693,0.3163636363636366,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.3607461262705489,1,2,0.44142344058312016,0.2577384436844646,0.29711751662971175,0.7671136203246295,0.24324324324324323,0.2676564852391043,0.5963636363636364,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.10526315789473695,0,1,0.3079618805749037,0.0,0.28824833702882485,0.12279463655610445,0.3243243243243243,0.15384615384615385,0.552727272727273,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3157894736842104,0,0,0.6759786620853642,0.3333333333333333,0.044345898004434586,0.350741002117149,0.02702702702702703,0.07692307692307693,0.43272727272727285,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.1578947368421053,1,2,0.3311485001836256,0.0,0.1951219512195122,0.2166549047282993,0.21621621621621623,0.07692307692307693,0.20727272727272728,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.10526315789473695,1,2,0.14652698673538622,0.1111111111111111,0.376940133037694,0.2455892731122089,0.7837837837837837,0.15384615384615385,0.37090909090909085,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3607461262705489,1,2,0.39125580866047766,1.0,0.687361419068736,0.6175017642907551,0.10810810810810811,0.9230769230769232,0.29454545454545467,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5263157894736843,0,2,0.3648795851929314,0.2777777777777778,0.6784922394678492,0.6563161609033169,0.6486486486486486,0.5384615384615384,0.17454545454545456,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.21052631578947367,0,0,0.4105992418442233,0.0,0.3617668251260706,0.3648553281580804,0.918918918918919,0.07692307692307693,0.4218181818181821,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.10526315789473695,0,0,0.42767330831045797,0.0,0.19955654101995568,0.16372618207480594,0.1891891891891892,0.15384615384615385,0.4618181818181821,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.10526315789473695,1,1,0.5121908710076999,0.05555555555555555,0.48780487804878053,0.3225123500352859,0.35135135135135137,0.07692307692307693,0.592727272727273,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.26315789473684204,0,0,0.48002838415715865,0.05555555555555555,0.3325942350332594,0.7438249823570925,0.24324324324324323,0.07692307692307693,0.4290909090909094,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5263157894736843,1,0,0.31533802667861793,0.5,0.044345898004434586,0.5688073394495413,0.08108108108108107,0.23076923076923078,0.4472727272727275,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.5263157894736843,1,1,0.6275824292107836,0.2777777777777778,0.3325942350332594,0.39449541284403666,0.1891891891891892,0.5384615384615384,0.7490909090909093,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.1578947368421053,0,1,0.15921893771046913,0.1111111111111111,0.24390243902439024,0.44036697247706424,0.48648648648648646,0.07692307692307693,0.4290909090909094,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.42105263157894735,1,0,0.4404150560524858,0.16666666666666666,0.3325942350332594,0.14678899082568808,0.2702702702702703,0.5384615384615384,0.5418181818181818,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.1578947368421053,0,2,0.6660691054633279,0.2222222222222222,0.15521064301552107,0.17360621030345802,0.08108108108108107,0.07692307692307693,0.5563636363636364,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.10526315789473695,1,2,0.5092155141827417,0.05555555555555555,0.5099778270509977,0.39449541284403666,0.35135135135135137,0.15384615384615385,0.7745454545454546,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
